Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HC,AC,HY,AY,HST,AST
09/04/2023,Lorient,Marseille,0,0,D,3.0,6.0,0.0,2.0,5.0,2.0
09/04/2023,Lyon,Rennes,3,1,H,7.0,2.0,2.0,2.0,3.0,3.0
09/04/2023,Montpellier,Toulouse,1,2,A,4.0,3.0,0.0,2.0,8.0,8.0
09/04/2023,Nantes,Monaco,2,2,D,6.0,8.0,3.0,1.0,2.0,10.0
09/04/2023,Reims,Brest,1,1,D,6.0,3.0,0.0,1.0,7.0,5.0
09/04/2023,Troyes,Clermont,0,2,A,3.0,2.0,3.0,2.0,3.0,4.0
14/04/2023,Toulouse,Lyon,1,2,A,8.0,5.0,1.0,4.0,6.0,3.0
15/04/2023,Paris SG,Lens,3,1,H,3.0,10.0,0.0,0.0,7.0,7.0
15/04/2023,Rennes,Reims,3,0,H,6.0,4.0,1.0,2.0,8.0,1.0
16/04/2023,Auxerre,Nantes,2,1,H,3.0,6.0,2.0,2.0,7.0,7.0
16/04/2023,Brest,Nice,1,0,H,3.0,5.0,1.0,3.0,3.0,6.0
16/04/2023,Clermont,Angers,2,1,H,6.0,6.0,1.0,3.0,5.0,4.0
16/04/2023,Lille,Montpellier,2,1,H,8.0,4.0,1.0,3.0,7.0,1.0
16/04/2023,Marseille,Troyes,3,1,H,8.0,1.0,0.0,2.0,6.0,2.0
16/04/2023,Monaco,Lorient,3,1,H,5.0,3.0,0.0,1.0,7.0,4.0
16/04/2023,Strasbourg,Ajaccio,3,1,H,5.0,0.0,2.0,5.0,6.0,1.0
21/04/2023,Angers,Paris SG,1,2,A,5.0,8.0,0.0,0.0,4.0,4.0
22/04/2023,Auxerre,Lille,1,1,D,4.0,4.0,0.0,1.0,4.0,6.0
22/04/2023,Lens,Monaco,3,0,H,2.0,4.0,0.0,2.0,8.0,4.0
23/04/2023,Ajaccio,Brest,0,0,D,4.0,4.0,2.0,2.0,2.0,2.0
23/04/2023,Lorient,Toulouse,0,1,A,2.0,7.0,3.0,2.0,1.0,4.0
23/04/2023,Lyon,Marseille,1,2,A,5.0,3.0,2.0,1.0,2.0,7.0
23/04/2023,Montpellier,Rennes,1,0,H,4.0,4.0,3.0,2.0,2.0,4.0
23/04/2023,Nantes,Troyes,2,2,D,13.0,4.0,1.0,0.0,9.0,4.0
23/04/2023,Nice,Clermont,1,2,A,6.0,2.0,1.0,2.0,5.0,3.0
23/04/2023,Reims,Strasbourg,0,2,A,6.0,4.0,2.0,1.0,5.0,3.0
28/04/2023,Strasbourg,Lyon,1,2,A,5.0,4.0,2.0,4.0,3.0,4.0
29/04/2023,Lille,Ajaccio,3,0,H,9.0,0.0,1.0,2.0,5.0,0.0
30/04/2023,Clermont,Reims,1,0,H,5.0,6.0,0.0,2.0,2.0,2.0
30/04/2023,Marseille,Auxerre,2,1,H,12.0,1.0,1.0,0.0,4.0,3.0
30/04/2023,Monaco,Montpellier,0,4,A,3.0,11.0,2.0,1.0,4.0,9.0
30/04/2023,Paris SG,Lorient,1,3,A,2.0,3.0,4.0,3.0,4.0,7.0
30/04/2023,Rennes,Angers,4,2,H,7.0,5.0,1.0,2.0,4.0,2.0
30/04/2023,Troyes,Nice,0,1,A,3.0,14.0,0.0,2.0,6.0,13.0
02/05/2023,Toulouse,Lens,0,1,A,5.0,0.0,1.0,2.0,2.0,3.0
03/05/2023,Brest,Nantes,2,0,H,2.0,4.0,0.0,1.0,4.0,5.0
06/05/2023,Lens,Marseille,2,1,H,7.0,7.0,5.0,2.0,3.0,3.0
06/05/2023,Nice,Rennes,2,1,H,4.0,7.0,0.0,1.0,4.0,4.0
06/05/2023,Reims,Lille,1,0,H,4.0,7.0,2.0,3.0,4.0,5.0
07/05/2023,Ajaccio,Toulouse,0,0,D,4.0,7.0,3.0,0.0,2.0,5.0
07/05/2023,Angers,Monaco,1,2,A,4.0,3.0,3.0,2.0,3.0,6.0
07/05/2023,Auxerre,Clermont,1,1,D,2.0,2.0,1.0,0.0,4.0,4.0
07/05/2023,Lorient,Brest,2,1,H,4.0,6.0,3.0,2.0,3.0,2.0
07/05/2023,Lyon,Montpellier,5,4,H,3.0,5.0,0.0,3.0,8.0,6.0
07/05/2023,Nantes,Strasbourg,0,2,A,11.0,1.0,3.0,1.0,5.0,6.0
07/05/2023,Troyes,Paris SG,1,3,A,6.0,6.0,1.0,0.0,3.0,12.0
12/05/2023,Lens,Reims,2,1,H,0.0,14.0,1.0,3.0,6.0,3.0
13/05/2023,Paris SG,Ajaccio,5,0,H,8.0,3.0,1.0,1.0,9.0,2.0
13/05/2023,Strasbourg,Nice,2,0,H,2.0,3.0,1.0,1.0,3.0,4.0
14/05/2023,Brest,Auxerre,1,0,H,6.0,0.0,0.0,0.0,10.0,2.0
14/05/2023,Clermont,Lyon,2,1,H,5.0,2.0,3.0,3.0,6.0,4.0
14/05/2023,Marseille,Angers,3,1,H,7.0,0.0,1.0,2.0,6.0,1.0
14/05/2023,Monaco,Lille,0,0,D,3.0,4.0,0.0,2.0,1.0,4.0
14/05/2023,Montpellier,Lorient,1,1,D,11.0,5.0,2.0,3.0,4.0,3.0
14/05/2023,Rennes,Troyes,4,0,H,9.0,1.0,0.0,1.0,9.0,0.0
14/05/2023,Toulouse,Nantes,0,0,D,10.0,5.0,1.0,1.0,6.0,1.0
19/05/2023,Lyon,Monaco,3,1,H,2.0,8.0,0.0,3.0,11.0,9.0
20/05/2023,Lille,Marseille,2,1,H,3.0,4.0,3.0,2.0,3.0,3.0
20/05/2023,Nantes,Montpellier,0,3,A,10.0,6.0,4.0,0.0,3.0,6.0
21/05/2023,Ajaccio,Rennes,0,5,A,2.0,5.0,1.0,2.0,0.0,7.0
21/05/2023,Auxerre,Paris SG,1,2,A,4.0,6.0,1.0,0.0,7.0,4.0
21/05/2023,Brest,Clermont,2,1,H,7.0,1.0,3.0,4.0,3.0,2.0
21/05/2023,Lorient,Lens,1,3,A,3.0,5.0,2.0,2.0,5.0,7.0
21/05/2023,Nice,Toulouse,0,0,D,6.0,3.0,2.0,2.0,7.0,4.0
21/05/2023,Reims,Angers,2,2,D,7.0,3.0,0.0,2.0,5.0,3.0
21/05/2023,Troyes,Strasbourg,1,1,D,4.0,6.0,1.0,1.0,3.0,5.0
27/05/2023,Angers,Troyes,2,1,H,14.0,3.0,1.0,1.0,5.0,3.0
27/05/2023,Clermont,Lorient,2,0,H,9.0,1.0,0.0,0.0,7.0,1.0
27/05/2023,Lens,Ajaccio,3,0,H,9.0,2.0,1.0,2.0,3.0,0.0
27/05/2023,Lille,Nantes,2,1,H,5.0,3.0,2.0,4.0,2.0,3.0
27/05/2023,Lyon,Reims,3,0,H,7.0,4.0,1.0,1.0,7.0,1.0
27/05/2023,Marseille,Brest,1,2,A,3.0,5.0,2.0,2.0,4.0,5.0
27/05/2023,Montpellier,Nice,2,3,A,2.0,10.0,0.0,3.0,8.0,15.0
27/05/2023,Rennes,Monaco,2,0,H,7.0,3.0,0.0,3.0,6.0,3.0
27/05/2023,Strasbourg,Paris SG,1,1,D,4.0,2.0,1.0,2.0,5.0,2.0
27/05/2023,Toulouse,Auxerre,1,1,D,6.0,3.0,1.0,3.0,3.0,2.0
03/06/2023,Ajaccio,Marseille,1,0,H,2.0,3.0,1.0,1.0,1.0,5.0
03/06/2023,Auxerre,Lens,1,3,A,5.0,5.0,1.0,3.0,5.0,7.0
03/06/2023,Brest,Rennes,1,2,A,3.0,3.0,2.0,4.0,5.0,3.0
03/06/2023,Lorient,Strasbourg,2,1,H,4.0,4.0,1.0,1.0,3.0,7.0
03/06/2023,Monaco,Toulouse,1,2,A,4.0,7.0,1.0,2.0,7.0,8.0
03/06/2023,Nantes,Angers,1,0,H,8.0,1.0,1.0,0.0,7.0,1.0
03/06/2023,Nice,Lyon,3,1,H,3.0,2.0,0.0,1.0,6.0,7.0
03/06/2023,Paris SG,Clermont,2,3,A,6.0,2.0,2.0,1.0,6.0,5.0
03/06/2023,Reims,Montpellier,1,3,A,4.0,7.0,1.0,2.0,5.0,8.0
03/06/2023,Troyes,Lille,1,1,D,2.0,8.0,0.0,4.0,3.0,7.0
11/08/2023,Nice,Lille,1,1,D,3.0,3.0,3.0,2.0,3.0,5.0
12/08/2023,Marseille,Reims,2,1,H,10.0,10.0,1.0,3.0,4.0,4.0
12/08/2023,Paris SG,Lorient,0,0,D,9.0,2.0,0.0,0.0,4.0,0.0
13/08/2023,Brest,Lens,3,2,H,6.0,8.0,2.0,3.0,8.0,2.0
13/08/2023,Clermont,Monaco,2,4,A,6.0,2.0,0.0,4.0,7.0,8.0
13/08/2023,Montpellier,Le Havre,2,2,D,5.0,2.0,1.0,2.0,5.0,4.0
13/08/2023,Nantes,Toulouse,1,2,A,7.0,5.0,2.0,2.0,4.0,5.0
13/08/2023,Rennes,Metz,5,1,H,5.0,4.0,0.0,2.0,14.0,3.0
13/08/2023,Strasbourg,Lyon,2,1,H,1.0,6.0,2.0,2.0,2.0,7.0
18/08/2023,Metz,Marseille,2,2,D,4.0,9.0,3.0,2.0,5.0,5.0
19/08/2023,Lyon,Montpellier,1,4,A,6.0,2.0,4.0,1.0,3.0,8.0
19/08/2023,Toulouse,Paris SG,1,1,D,5.0,5.0,0.0,3.0,2.0,3.0
20/08/2023,Le Havre,Brest,1,2,A,5.0,3.0,0.0,2.0,7.0,5.0
20/08/2023,Lens,Rennes,1,1,D,11.0,0.0,2.0,1.0,4.0,5.0
20/08/2023,Lille,Nantes,2,0,H,7.0,5.0,0.0,2.0,8.0,4.0
20/08/2023,Lorient,Nice,1,1,D,0.0,9.0,1.0,1.0,2.0,8.0
20/08/2023,Monaco,Strasbourg,3,0,H,4.0,3.0,2.0,1.0,4.0,1.0
20/08/2023,Reims,Clermont,2,0,H,3.0,10.0,0.0,0.0,4.0,4.0
25/08/2023,Nantes,Monaco,3,3,D,1.0,10.0,2.0,2.0,3.0,10.0
26/08/2023,Marseille,Brest,2,0,H,3.0,10.0,0.0,1.0,6.0,7.0
26/08/2023,Paris SG,Lens,3,1,H,5.0,5.0,0.0,5.0,7.0,4.0
27/08/2023,Clermont,Metz,0,1,A,10.0,2.0,1.0,1.0,4.0,5.0
27/08/2023,Lorient,Lille,4,1,H,5.0,8.0,2.0,4.0,6.0,7.0
27/08/2023,Montpellier,Reims,1,3,A,5.0,3.0,1.0,1.0,3.0,6.0
27/08/2023,Nice,Lyon,0,0,D,7.0,2.0,1.0,4.0,4.0,1.0
27/08/2023,Rennes,Le Havre,2,2,D,5.0,2.0,1.0,2.0,8.0,3.0
27/08/2023,Strasbourg,Toulouse,2,0,H,3.0,3.0,1.0,3.0,3.0,1.0
01/09/2023,Nantes,Marseille,1,1,D,2.0,7.0,0.0,2.0,2.0,9.0
02/09/2023,Brest,Rennes,0,0,D,7.0,5.0,3.0,1.0,2.0,3.0
02/09/2023,Monaco,Lens,3,0,H,5.0,2.0,4.0,2.0,6.0,1.0
03/09/2023,Le Havre,Lorient,3,0,H,5.0,4.0,0.0,0.0,6.0,2.0
03/09/2023,Lille,Montpellier,1,0,H,5.0,5.0,2.0,1.0,6.0,5.0
03/09/2023,Lyon,Paris SG,1,4,A,5.0,2.0,2.0,2.0,8.0,8.0
03/09/2023,Metz,Reims,2,2,D,4.0,1.0,0.0,4.0,4.0,2.0
03/09/2023,Nice,Strasbourg,2,0,H,5.0,2.0,2.0,1.0,6.0,0.0
03/09/2023,Toulouse,Clermont,2,2,D,0.0,8.0,1.0,3.0,5.0,3.0
15/09/2023,Paris SG,Nice,2,3,A,4.0,3.0,2.0,5.0,3.0,8.0
16/09/2023,Lens,Metz,0,1,A,9.0,1.0,1.0,2.0,10.0,2.0
16/09/2023,Rennes,Lille,2,2,D,5.0,2.0,1.0,4.0,4.0,6.0
17/09/2023,Clermont,Nantes,0,1,A,6.0,3.0,2.0,2.0,3.0,5.0
17/09/2023,Lorient,Monaco,2,2,D,8.0,6.0,0.0,1.0,3.0,7.0
17/09/2023,Lyon,Le Havre,0,0,D,6.0,1.0,3.0,2.0,7.0,0.0
17/09/2023,Marseille,Toulouse,0,0,D,6.0,1.0,2.0,5.0,6.0,3.0
17/09/2023,Reims,Brest,1,2,A,8.0,8.0,2.0,4.0,7.0,7.0
17/09/2023,Strasbourg,Montpellier,2,2,D,2.0,4.0,4.0,6.0,7.0,4.0
22/09/2023,Monaco,Nice,0,1,A,5.0,2.0,1.0,1.0,3.0,7.0
23/09/2023,Brest,Lyon,1,0,H,10.0,1.0,3.0,1.0,11.0,3.0
23/09/2023,Nantes,Lorient,5,3,H,4.0,2.0,1.0,3.0,9.0,7.0
24/09/2023,Le Havre,Clermont,2,1,H,1.0,3.0,2.0,3.0,3.0,4.0
24/09/2023,Lens,Toulouse,2,1,H,9.0,4.0,2.0,1.0,7.0,2.0
24/09/2023,Metz,Strasbourg,0,1,A,1.0,1.0,2.0,0.0,1.0,1.0
24/09/2023,Montpellier,Rennes,0,0,D,3.0,6.0,2.0,1.0,4.0,6.0
24/09/2023,Paris SG,Marseille,4,0,H,8.0,3.0,0.0,3.0,5.0,0.0
26/09/2023,Lille,Reims,1,2,A,4.0,2.0,1.0,2.0,3.0,4.0
29/09/2023,Strasbourg,Lens,0,1,A,2.0,3.0,2.0,4.0,2.0,2.0
30/09/2023,Clermont,Paris SG,0,0,D,6.0,9.0,2.0,3.0,3.0,10.0
30/09/2023,Monaco,Marseille,3,2,H,2.0,6.0,4.0,4.0,7.0,4.0
01/10/2023,Le Havre,Lille,0,2,A,6.0,6.0,0.0,0.0,0.0,6.0
01/10/2023,Lorient,Montpellier,0,3,A,8.0,3.0,2.0,1.0,3.0,8.0
01/10/2023,Nice,Brest,0,0,D,6.0,4.0,1.0,3.0,1.0,2.0
01/10/2023,Reims,Lyon,2,0,H,1.0,5.0,2.0,2.0,3.0,6.0
01/10/2023,Rennes,Nantes,3,1,H,6.0,4.0,3.0,6.0,5.0,3.0
01/10/2023,Toulouse,Metz,3,0,H,4.0,6.0,3.0,0.0,10.0,3.0
06/10/2023,Strasbourg,Nantes,1,2,A,3.0,11.0,4.0,0.0,3.0,7.0
07/10/2023,Metz,Nice,0,1,A,1.0,4.0,0.0,1.0,3.0,4.0
07/10/2023,Reims,Monaco,1,3,A,10.0,5.0,0.0,3.0,4.0,4.0
08/10/2023,Brest,Toulouse,1,1,D,3.0,5.0,2.0,2.0,2.0,3.0
08/10/2023,Lens,Lille,1,1,D,8.0,5.0,2.0,4.0,5.0,3.0
08/10/2023,Lyon,Lorient,3,3,D,5.0,2.0,0.0,0.0,6.0,5.0
08/10/2023,Marseille,Le Havre,3,0,H,4.0,3.0,0.0,3.0,6.0,1.0
08/10/2023,Rennes,Paris SG,1,3,A,1.0,7.0,1.0,0.0,4.0,7.0
20/10/2023,Le Havre,Lens,0,0,D,3.0,3.0,2.0,3.0,5.0,7.0
21/10/2023,Nice,Marseille,1,0,H,4.0,2.0,4.0,3.0,2.0,1.0
21/10/2023,Paris SG,Strasbourg,3,0,H,1.0,6.0,2.0,0.0,4.0,1.0
22/10/2023,Lille,Brest,1,0,H,3.0,5.0,2.0,3.0,4.0,1.0
22/10/2023,Lorient,Rennes,2,1,H,6.0,16.0,0.0,2.0,4.0,6.0
22/10/2023,Lyon,Clermont,1,2,A,10.0,3.0,4.0,6.0,6.0,5.0
22/10/2023,Monaco,Metz,2,1,H,10.0,2.0,1.0,3.0,13.0,4.0
22/10/2023,Nantes,Montpellier,2,0,H,4.0,3.0,2.0,1.0,5.0,6.0
22/10/2023,Toulouse,Reims,1,1,D,5.0,7.0,2.0,0.0,5.0,4.0
27/10/2023,Clermont,Nice,0,1,A,2.0,2.0,0.0,2.0,3.0,5.0
28/10/2023,Lens,Nantes,4,0,H,4.0,1.0,1.0,2.0,7.0,1.0
28/10/2023,Reims,Lorient,1,0,H,4.0,4.0,1.0,3.0,5.0,1.0
29/10/2023,Brest,Paris SG,2,3,A,9.0,5.0,3.0,4.0,5.0,10.0
29/10/2023,Lille,Monaco,2,0,H,2.0,8.0,1.0,2.0,5.0,6.0
29/10/2023,Metz,Le Havre,0,0,D,5.0,6.0,2.0,2.0,3.0,1.0
29/10/2023,Montpellier,Toulouse,3,0,H,3.0,4.0,2.0,3.0,6.0,5.0
29/10/2023,Rennes,Strasbourg,1,1,D,7.0,5.0,2.0,2.0,3.0,3.0
03/11/2023,Paris SG,Montpellier,3,0,H,9.0,2.0,1.0,0.0,10.0,2.0
04/11/2023,Lorient,Lens,0,0,D,1.0,5.0,3.0,3.0,2.0,7.0
04/11/2023,Marseille,Lille,0,0,D,2.0,8.0,2.0,3.0,3.0,1.0
05/11/2023,Lyon,Metz,1,1,D,4.0,9.0,1.0,1.0,4.0,5.0
05/11/2023,Monaco,Brest,2,0,H,6.0,4.0,2.0,4.0,6.0,1.0
05/11/2023,Nantes,Reims,0,1,A,10.0,6.0,1.0,2.0,4.0,4.0
05/11/2023,Nice,Rennes,2,0,H,2.0,1.0,0.0,2.0,4.0,4.0
05/11/2023,Strasbourg,Clermont,0,0,D,4.0,6.0,2.0,0.0,5.0,2.0
05/11/2023,Toulouse,Le Havre,1,2,A,4.0,6.0,2.0,2.0,5.0,7.0
10/11/2023,Montpellier,Nice,0,0,D,3.0,7.0,0.0,4.0,1.0,4.0
11/11/2023,Le Havre,Monaco,0,0,D,2.0,4.0,2.0,3.0,5.0,4.0
11/11/2023,Reims,Paris SG,0,3,A,8.0,4.0,1.0,0.0,6.0,6.0
12/11/2023,Clermont,Lorient,1,0,H,5.0,4.0,3.0,2.0,6.0,3.0
12/11/2023,Lens,Marseille,1,0,H,4.0,5.0,2.0,2.0,3.0,2.0
12/11/2023,Lille,Toulouse,1,1,D,11.0,1.0,3.0,4.0,6.0,1.0
12/11/2023,Metz,Nantes,3,1,H,2.0,5.0,0.0,0.0,4.0,3.0
12/11/2023,Rennes,Lyon,0,1,A,6.0,9.0,3.0,1.0,2.0,5.0
24/11/2023,Paris SG,Monaco,5,2,H,2.0,10.0,0.0,1.0,11.0,7.0
25/11/2023,Clermont,Lens,0,3,A,2.0,4.0,2.0,3.0,4.0,10.0
25/11/2023,Strasbourg,Marseille,1,1,D,7.0,11.0,1.0,2.0,7.0,3.0
26/11/2023,Lorient,Metz,2,3,A,5.0,6.0,2.0,1.0,5.0,5.0
26/11/2023,Lyon,Lille,0,2,A,3.0,5.0,2.0,2.0,5.0,8.0
26/11/2023,Montpellier,Brest,1,3,A,9.0,1.0,2.0,2.0,5.0,5.0
26/11/2023,Nantes,Le Havre,0,0,D,10.0,5.0,1.0,2.0,3.0,0.0
26/11/2023,Nice,Toulouse,1,0,H,4.0,2.0,0.0,4.0,3.0,3.0
26/11/2023,Rennes,Reims,3,1,H,1.0,8.0,2.0,2.0,5.0,5.0
29/11/2023,Montpellier,Clermont,1,1,D,8.0,0.0,3.0,4.0,10.0,1.0
01/12/2023,Reims,Strasbourg,2,1,H,4.0,5.0,1.0,1.0,4.0,3.0
02/12/2023,Lens,Lyon,3,2,H,3.0,6.0,2.0,0.0,7.0,7.0
02/12/2023,Nantes,Nice,1,0,H,5.0,6.0,3.0,0.0,4.0,6.0
03/12/2023,Brest,Clermont,3,0,H,4.0,2.0,1.0,2.0,7.0,1.0
03/12/2023,Le Havre,Paris SG,0,2,A,9.0,2.0,2.0,1.0,7.0,5.0
03/12/2023,Lille,Metz,2,0,H,6.0,1.0,0.0,0.0,6.0,4.0
03/12/2023,Marseille,Rennes,2,0,H,1.0,6.0,1.0,3.0,2.0,0.0
03/12/2023,Monaco,Montpellier,2,0,H,8.0,2.0,2.0,3.0,9.0,4.0
03/12/2023,Toulouse,Lorient,1,1,D,3.0,4.0,2.0,4.0,6.0,5.0
06/12/2023,Marseille,Lyon,3,0,H,10.0,3.0,1.0,2.0,5.0,1.0
07/12/2023,Brest,Strasbourg,1,1,D,6.0,0.0,1.0,0.0,3.0,5.0
08/12/2023,Montpellier,Lens,0,0,D,4.0,3.0,2.0,3.0,4.0,5.0
09/12/2023,Paris SG,Nantes,2,1,H,5.0,3.0,1.0,3.0,6.0,4.0
09/12/2023,Rennes,Monaco,1,2,A,5.0,5.0,3.0,6.0,5.0,5.0
10/12/2023,Clermont,Lille,0,0,D,3.0,6.0,2.0,2.0,5.0,3.0
10/12/2023,Lorient,Marseille,2,4,A,4.0,6.0,5.0,3.0,9.0,8.0
10/12/2023,Lyon,Toulouse,3,0,H,2.0,1.0,2.0,3.0,7.0,6.0
10/12/2023,Metz,Brest,0,1,A,3.0,2.0,3.0,2.0,3.0,3.0
10/12/2023,Nice,Reims,2,1,H,9.0,0.0,2.0,3.0,5.0,2.0
10/12/2023,Strasbourg,Le Havre,2,1,H,4.0,3.0,3.0,1.0,3.0,3.0
15/12/2023,Monaco,Lyon,0,1,A,6.0,1.0,1.0,2.0,4.0,2.0
16/12/2023,Le Havre,Nice,3,1,H,2.0,9.0,3.0,2.0,5.0,6.0
16/12/2023,Lens,Reims,2,0,H,4.0,7.0,0.0,1.0,2.0,3.0
17/12/2023,Lille,Paris SG,1,1,D,8.0,8.0,1.0,1.0,3.0,2.0
17/12/2023,Lorient,Strasbourg,1,2,A,6.0,1.0,3.0,2.0,1.0,9.0
17/12/2023,Marseille,Clermont,2,1,H,4.0,1.0,0.0,3.0,6.0,2.0
17/12/2023,Metz,Montpellier,0,1,A,12.0,5.0,2.0,2.0,4.0,3.0
17/12/2023,Nantes,Brest,0,2,A,4.0,3.0,1.0,3.0,4.0,8.0
17/12/2023,Toulouse,Rennes,0,0,D,4.0,4.0,3.0,2.0,6.0,4.0
20/12/2023,Brest,Lorient,4,0,H,1.0,0.0,1.0,2.0,7.0,3.0
20/12/2023,Clermont,Rennes,1,3,A,4.0,5.0,0.0,3.0,6.0,11.0
20/12/2023,Lyon,Nantes,1,0,H,7.0,7.0,1.0,2.0,7.0,0.0
20/12/2023,Montpellier,Marseille,1,1,D,5.0,10.0,2.0,1.0,6.0,4.0
20/12/2023,Nice,Lens,2,0,H,5.0,6.0,2.0,2.0,5.0,3.0
20/12/2023,Paris SG,Metz,3,1,H,5.0,5.0,0.0,1.0,5.0,1.0
20/12/2023,Reims,Le Havre,1,0,H,6.0,2.0,1.0,1.0,7.0,1.0
20/12/2023,Strasbourg,Lille,2,1,H,6.0,5.0,1.0,2.0,2.0,2.0
20/12/2023,Toulouse,Monaco,1,2,A,4.0,5.0,2.0,3.0,5.0,4.0
12/01/2024,Marseille,Strasbourg,1,1,D,6.0,4.0,3.0,2.0,2.0,4.0
13/01/2024,Monaco,Reims,1,3,A,6.0,6.0,3.0,2.0,5.0,5.0
13/01/2024,Rennes,Nice,2,0,H,6.0,6.0,1.0,0.0,5.0,2.0
14/01/2024,Brest,Montpellier,2,0,H,3.0,3.0,1.0,2.0,9.0,4.0
14/01/2024,Le Havre,Lyon,3,1,H,3.0,7.0,1.0,0.0,7.0,2.0
14/01/2024,Lens,Paris SG,0,2,A,5.0,6.0,0.0,1.0,5.0,7.0
14/01/2024,Lille,Lorient,3,0,H,7.0,1.0,1.0,4.0,10.0,0.0
14/01/2024,Metz,Toulouse,0,1,A,5.0,2.0,3.0,2.0,2.0,2.0
14/01/2024,Nantes,Clermont,1,2,A,11.0,5.0,1.0,1.0,9.0,6.0
26/01/2024,Lyon,Rennes,2,3,A,3.0,2.0,2.0,2.0,6.0,5.0
27/01/2024,Marseille,Monaco,2,2,D,10.0,1.0,1.0,3.0,9.0,5.0
27/01/2024,Nice,Metz,1,0,H,5.0,2.0,1.0,1.0,9.0,1.0
28/01/2024,Clermont,Strasbourg,1,1,D,5.0,2.0,1.0,3.0,6.0,2.0
28/01/2024,Lorient,Le Havre,3,3,D,1.0,4.0,4.0,4.0,6.0,5.0
28/01/2024,Montpellier,Lille,0,0,D,5.0,2.0,4.0,3.0,7.0,0.0
28/01/2024,Paris SG,Brest,2,2,D,7.0,0.0,5.0,3.0,4.0,6.0
28/01/2024,Reims,Nantes,0,0,D,6.0,2.0,3.0,2.0,1.0,5.0
28/01/2024,Toulouse,Lens,0,2,A,10.0,7.0,3.0,3.0,4.0,5.0
02/02/2024,Strasbourg,Paris SG,1,2,A,3.0,4.0,3.0,1.0,8.0,5.0
03/02/2024,Nantes,Lens,0,1,A,2.0,3.0,2.0,2.0,2.0,4.0
03/02/2024,Rennes,Montpellier,2,1,H,5.0,3.0,4.0,3.0,3.0,9.0
04/02/2024,Brest,Nice,0,0,D,3.0,5.0,3.0,1.0,2.0,1.0
04/02/2024,Lille,Clermont,4,0,H,12.0,1.0,0.0,1.0,13.0,3.0
04/02/2024,Lyon,Marseille,1,0,H,3.0,2.0,2.0,1.0,7.0,1.0
04/02/2024,Metz,Lorient,1,2,A,4.0,3.0,3.0,1.0,3.0,4.0
04/02/2024,Monaco,Le Havre,1,1,D,9.0,4.0,3.0,2.0,5.0,0.0
04/02/2024,Reims,Toulouse,2,3,A,10.0,6.0,2.0,3.0,5.0,4.0
09/02/2024,Marseille,Metz,1,1,D,6.0,3.0,2.0,0.0,6.0,3.0
10/02/2024,Lens,Strasbourg,3,1,H,4.0,5.0,2.0,1.0,6.0,5.0
10/02/2024,Paris SG,Lille,3,1,H,6.0,8.0,2.0,3.0,8.0,3.0
11/02/2024,Clermont,Brest,1,1,D,2.0,4.0,2.0,4.0,2.0,9.0
11/02/2024,Le Havre,Rennes,0,1,A,5.0,1.0,2.0,1.0,5.0,2.0
11/02/2024,Lorient,Reims,2,0,H,1.0,7.0,1.0,1.0,5.0,6.0
11/02/2024,Montpellier,Lyon,1,2,A,1.0,5.0,1.0,2.0,8.0,5.0
11/02/2024,Nice,Monaco,2,3,A,8.0,2.0,5.0,4.0,5.0,5.0
11/02/2024,Toulouse,Nantes,1,2,A,12.0,0.0,2.0,1.0,3.0,2.0
16/02/2024,Lyon,Nice,1,0,H,4.0,9.0,0.0,1.0,1.0,6.0
17/02/2024,Lille,Le Havre,3,0,H,1.0,3.0,2.0,3.0,8.0,2.0
17/02/2024,Nantes,Paris SG,0,2,A,3.0,8.0,1.0,0.0,7.0,2.0
18/02/2024,Brest,Marseille,1,0,H,6.0,4.0,3.0,1.0,5.0,2.0
18/02/2024,Monaco,Toulouse,1,2,A,4.0,6.0,1.0,3.0,5.0,7.0
18/02/2024,Montpellier,Metz,3,0,H,7.0,4.0,3.0,3.0,7.0,4.0
18/02/2024,Reims,Lens,1,1,D,3.0,2.0,2.0,2.0,2.0,1.0
18/02/2024,Rennes,Clermont,3,1,H,4.0,4.0,1.0,0.0,8.0,5.0
18/02/2024,Strasbourg,Lorient,1,3,A,9.0,4.0,3.0,1.0,4.0,6.0
23/02/2024,Metz,Lyon,1,2,A,4.0,3.0,1.0,2.0,4.0,5.0
24/02/2024,Lorient,Nantes,0,1,A,3.0,8.0,0.0,2.0,1.0,6.0
24/02/2024,Strasbourg,Brest,0,3,A,0.0,4.0,3.0,0.0,2.0,8.0
25/02/2024,Le Havre,Reims,1,2,A,5.0,5.0,3.0,3.0,4.0,5.0
25/02/2024,Lens,Monaco,2,3,A,9.0,3.0,6.0,3.0,10.0,9.0
25/02/2024,Marseille,Montpellier,4,1,H,7.0,4.0,2.0,4.0,6.0,4.0
25/02/2024,Nice,Clermont,0,0,D,8.0,1.0,2.0,1.0,4.0,5.0
25/02/2024,Paris SG,Rennes,1,1,D,4.0,0.0,5.0,3.0,3.0,1.0
25/02/2024,Toulouse,Lille,3,1,H,6.0,8.0,2.0,0.0,4.0,2.0
01/03/2024,Monaco,Paris SG,0,0,D,5.0,6.0,0.0,0.0,6.0,7.0
02/03/2024,Clermont,Marseille,1,5,A,7.0,4.0,2.0,1.0,2.0,11.0
02/03/2024,Reims,Lille,0,1,A,4.0,4.0,3.0,2.0,3.0,3.0
